filename,county,announcement_type,crime_type
press_youth-soccer-referee-charged-with-forcible-sex-acts-on-teenage-boy-and-molesting-two-additional-boys.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkYnD5FQygoNsmL5Vw'}"
press_ocda-issues-officer-involved-shooting-rickey-howard-felix-rodrigues.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkZNRkf4QCgRafjtte'}"
press_san-clemente-man-charged-with-multiple-felonies-for-stabbing-neighbor-after-dispute-over-trashcans.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkaEGZoE4VyxBGZA3w'}"
press_third-striker-twice-convicted-rapist-who-was-on-gps-monitoring-when-he-tried-to-shoot-three-people-to-death-senten.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkbNyg5ygnCJYmEi6Y'}"
press_media-advisory-paws-panda-press-conference.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumkbxhnq9k3LZatwZM7'}"
press_former-controller-of-santa-ana-piano-company-sentenced-to-18-years-in-prison-for-embezzling-over-5-6-million-dolla.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkcbQ4biF7w9ZnEyh2'}"
press_galaxy-street-team-to-join-ocdas-8th-annual-spring-break-soccer-camp-to-encourage-healthy-and-positive-choices-for.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkdSk7LaUh9vFSG4Hj'}"
press_man-charged-with-kidnapping-girlfriends-15-year-old-daughter-and-sexually-assualting-her-for-10-years.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumke3xSSrH4oQmv8Xet'}"
press_hockey-coach-facing-life-in-prison-for-molesting-three-young-boys-whom-he-coached.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumkech2QNRp6QXjaY9L'}"
press_church-financial-secretary-sentenced-to-five-years-in-prison-for-defrauding-church-and-congregants-by-stealing-ove.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkfL7FtDEk8GNyvYnx'}"
press_ocda-to-oppose-parole-of-man-convicted-of-murdering-innocent-motorist-in-crash-while-fleeing-from-special-agents-d.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkgKt4NgexgSJrVzfv'}"
press_two-fishermen-charged-with-unlawfully-removing-endangered-giant-black-sea-bass-from-ocean-off-balboa-pier.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkgyaVYwkK6QGB1K7d'}"
press_ocda-files-kidnapping-rape-and-sodomy-charges-after-dna-cold-hit-links-man-who-was-17-at-time-of-crime.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkhXopfqKeXYwbVQJB'}"
press_computer-science-student-charged-with-installing-spyware-and-recording-thousands-of-images-of-six-unsuspecting-vic.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkiAGV1Lxw9AekztTL'}"
press_two-white-supremacist-gang-members-to-be-tried-for-conspiring-and-executing-fellow-gang-member-for-appearing-on-tv.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkioTtJZk3LEXh5VCX'}"
press_man-convicted-of-beating-murder-of-18-month-old-toddler-and-similar-2009-child-abuse-of-3-month-old-relative.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkkDHp86KPtn5S1c3x'}"
press_chiropractor-convicted-of-sexually-assaulting-four-female-patients-while-treating-them-for-car-accident-injuries.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkmSDMjWUWtXEyF5tC'}"
press_career-criminal-sentenced-to-105-years-to-life-for-attempted-murder-of-peace-officer-following-police-pursuit-and-.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumkn4fQowKco83cXt9T'}"
press_ocean-view-high-school-teachers-aide-charged-with-multiple-counts-of-sexual-assaults-on-14-year-old-girl.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkngNqsWM3t6DeAw8x'}"
press_media-advisory-news-conference-announcing-extradition-of-roger-giese.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkoNYmAsxAPjiz3eLd'}"
press_media-advisory-supreme-court-affirms-death-penalty-for-john-ghobrial.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumkp9vony9pNSh4PLfz'}"
press_north-carolina-woman-sentenced-to-death-for-stabbing-and-murdering-fortune-teller-and-her-daughter-for-financial-g.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumkpmt9sA4aCP7aLCNn'}"
press_former-dmv-investigator-to-be-arraigned-for-submitting-traffic-ticket-for-dismissal-by-forging-officers-signature.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkqQLCvEbKa62P99ia'}"
press_chilean-national-sentenced-to-prison-for-orange-county-burglary-after-wrongway-head-on-collision-on-freeway-injure.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkrFS9YUKv9unxw1rm'}"
press_media-advisory-video-of-news-conference-announcing-joseph-deangelo-case-update.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumkrz61N2k1Wm1rVA16'}"
press_defendant-to-face-trial-for-1995-cold-case-kidnapping-and-stabbing-murder-of-man.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumktrhV8LNCRt83hQJw'}"
press_fugitive-arraigned-on-charges-of-raping-and-molesting-14-year-old-girl-in-her-home.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumkum2KBvF4GJKubXmG'}"
press_costa-mesa-man-convicted-of-stealing-35000-from-womens-drug-rehabilitation-non-profit-by-defrauding-charity-raffle.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkvMEo4ti9ExWdSLRi'}"
press_orange-county-district-attorney-applauds-rancho-santa-margarita-for-adopting-new-law-to-keep-registered-sex-offend.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumkw7dNfi5qETCHDvwQ'}"
press_costa-mesa-couple-will-go-to-trial-in-murder-of-6-year-old-aiden-leos-during-road-rage-incident-on-55-freeway-judg.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumkws29p8a4pV2be1yM'}"
press_self-proclaimed-natural-doctor-convicted-of-treating-cancer-patients-without-a-license-and-practicing-medicine-whi.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumkxTF4Voj9ZUAJ3mxt'}"
press_inmate-who-beat-and-severely-disfigured-close-friend-agrees-to-continue-parole-hearing-to-2015.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumky7gKMCCMf1yxVumM'}"
press_man-to-be-sentenced-for-embezzling-1-million-in-real-estate-ponzi-scheme.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumkyi9PZK88VAthBiRK'}"
press_drunken-speeding-driver-sentenced-to-15-years-to-life-in-prison-for-murdering-man-after-running-red-light.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumkzbyi39SWb3vbw6jA'}"
press_ocda-settles-1-million-consumer-protection-case-against-nutritional-supplement-company-for-unfair-business-practic.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumm1nuhWDcfifqp6vpf'}"
press_jury-convicts-man-in-third-trial-for-1981-murder-of-77-year-old-victim-he-met-through-a-magazine-ad.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumm2PP6FyBerJfELNZo'}"
press_ocda-to-oppose-parole-of-man-convicted-of-bludgeoning-murder-of-55-year-old-teacher-in-1975-robbery.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumm3BW9vU53yZhYPEyR'}"
press_orange-county-district-attorney-applauds-laguna-hills-for-adopting-new-law-to-keep-registered-sex-offenders-out-of.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumm3pwqqCQXXAKEm8fh'}"
press_boston-man-to-be-arraigned-for-sexually-assaulting-12-year-old-girl-in-1995-and-facebooking-her-in-2011-to-meet-ag.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumm4SALsTyPagXWrXpX'}"
press_parole-denied-15-years-for-inmate-who-led-group-of-inmates-in-escape-from-oc-jail-in-1988.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumm5388UZGZ8Jd7drHh'}"
press_deputy-district-attorney-tamika-williams-honored-as-warrior-and-keynote-speaker-at-annual-fullerton-womens-leaders.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumm5eLiKzhayDJpgK8A'}"
press_media-advisory-34.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumm6USdyGsgWGXBTGM5'}"
press_repeat-drunken-driver-sentenced-to-15-years-to-life-for-murdering-own-passenger-in-crash-after-abruptly-turning-in.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumm75QrfYQWcm4prBPk'}"
press_ocdas-public-administrators-office-to-showcase-homes-on-social-media-up-for-auction-in-july.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumm7irhXMgPghzLh8zx'}"
press_ocda-seeks-publics-help-identifying-potential-additional-victims-of-attorney-charged-with-using-150000-in-client-s.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumm8JpvXrCnFpkDLFWm'}"
press_motions-denied-by-judge-in-case-against-dv-biologics-accused-of-selling-fetal-parts-for-profit.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumm9GNcr6Mei27Vvnxs'}"
press_man-convicted-of-forcibly-raping-two-women-in-sexual-assault-cold-case-after-being-linked-to-crimes-through-dna.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummBCi39h22WRb3M3mU'}"
press_law-enforcement-seeking-potential-additional-victims-of-man-charged-with-multiple-counts-of-sexual-assault-and-lew.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummBqQNiFyRSzKoixRZ'}"
press_gang-members-to-face-trial-for-firing-several-rounds-at-officers-vehicle-on-patrol-in-anaheim.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummCSNTTnKNaWbS4vpd'}"
press_se-solicita-a-los-padres-que-asistan-a-un-foro-sobre-pandillas-en-san-clemente-para-educarse-sobre-violencia-pandi.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummD3anL78trZnJcZSs'}"
press_third-striker-sentenced-to-32-years-to-life-in-prison-for-forcibly-raping-73-year-old-woman-in-1999-after-being-li.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummDgHVm6XfnNtBCag4'}"
press_man-convicted-of-breaking-into-home-and-masturbating-in-front-of-grandmother-and-two-young-granddaughters.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummEac2BMjVpXQxbznR'}"
press_ippec-report.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummFUS742yJXVFYYFTq'}"
press_law-enforcement-seeks-publics-help-identifying-potential-additional-victims-of-former-teachers-aide-charged-with-e.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummG5tjLRuAydAVMAL4'}"
press_man-to-be-arraigned-for-neglecting-to-care-for-dogs-entangled-leg-causing-dog-to-chew-part-of-his-own-leg-off.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummGuW9ixarMdpvE6Uz'}"
press_father-arrested-on-warrant-in-texas-for-abducting-2-and-4-year-old-sons.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummHWU1jaq91n1PbMoB'}"
press_protest-organizer-facing-attempted-murder-charge-for-running-over-counter-protesters-with-her-car-during-yorba-lin.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummJ5wtsRZi4nREmDLC'}"
press_man-charged-with-murdering-one-and-injuring-another-by-stabbing-victims-in-lake-forest-parking-lot-fight.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummJguWbdLvp4Qt7cPq'}"
press_media-advisory-involved-shooting-investigation-nicolas-barraza-vizcarra.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummKJ7tuPYhmvjrp6QW'}"
press_man-convicted-of-forcibly-raping-prostitute-and-attempting-to-rape-another-at-knife-point.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummKupvJaajFYa5WERU'}"
press_uncle-sentenced-to-61-years-to-life-for-molesting-three-nieces-and-one-nephew.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummLZmYmpD2sx3UqCHA'}"
press_cpa-to-be-arraigned-for-stealing-49000-from-rotary-club-by-depositing-money-into-personal-account-while-serving-as.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummMFh9F9p25PXYFtJL'}"
press_400-march-to-honor-victims-and-survivors-at-ocdas-2nd-annual-victims-rights-march-and-rally.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummN166KywHJjh2aYF9'}"
press_media-advisory-involved-shooting-investigation-simon-halley-buckles.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummNcYuVaMwevKLQPt1'}"
press_parole-denied-for-gang-member-convicted-of-murdering-unarmed-man-by-shooting-him-13-times.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummnoM9tXrXTgka6Emw'}"
press_ocda-seeking-potential-additional-victims-of-attorney-accused-of-sexually-assaulting-woman.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummosqYyYKgowyBiSoZ'}"
press_driver-under-influence-of-heroin-sentenced-to-15-years-to-life-in-state-prison-for-murdering-bicyclist-in-hit-and-.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummpVnfqTBU3VRgXk5R'}"
press_csuf-employee-charged-with-accepting-bribes-in-exchange-for-admitting-foreign-students-to-the-university.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummqADtkdP9ZHiDgHfd'}"
press_ocda-announces-launch-of-iphone-application-the-first-in-the-united-states-to-be-created-by-a-prosecutorial-agency.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbummqs9AtAU2ZxA3YAfF'}"
press_high-school-janitor-convicted-of-sexually-assaulting-special-education-student-in-his-office-on-campus.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummrVqussJhe7MksJnV'}"
press_media-advisory-unity-outpatient-surgery-center-press-conference.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummsQAfb9LFs1k4anX7'}"
press_father-convicted-of-murdering-6-year-old-son-by-drowning-him-in-bathtub-after-becoming-angry-over-paying-child-sup.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbummt2sD6svHJXomRuoo'}"
press_man-linked-through-dna-sentenced-for-sexual-assault-of-two-women-and-stabbing-one-of-the-victims-in-the-head.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbummtd5nGEE4wv64jb9v'}"
press_costa-mesa-man-sentenced-to-40-years-to-life-in-prison-for-murdering-6-year-old-aiden-leos-in-55-freeway-shooting-.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummuTh3r26foneQmpmJ'}"
press_judge-sentences-drunken-teen-driver-to-probation-and-jailfor-killing-two-friends-after-crashing-into-tree-and-ejec.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummvG4Z8iSsg81gAsYS'}"
press_man-sentenced-to-45-years-to-life-in-prison-for-forcibly-sodomizing-three-women-two-of-whom-he-met-through-online-.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummvsGchg7S6W1R3pXk'}"
press_man-charged-for-1974-cold-case-strangling-murder-of-30-year-old-woman-in-her-apartment.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummwUV9aG2oHgKteFnm'}"
press_former-elementary-school-aide-convicted-and-sentenced-for-attempting-to-meet-11-year-old-boy-for-sex-acts-and-send.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbummx5CbEScuCbqr1bMY'}"
press_media-advisory-daniel-noriega-officer-involved-shooting-legal-conclusion.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbummxi9gKBzkE5w828JY'}"
press_ocda-hearing-date-set-on-lawsuit-against-board-of-parole-hearings-for-violating-marsys-law.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummyHsvMHzgFD93hKXh'}"
press_swim-instructor-sentenced-for-sexually-assaulting-two-minor-female-students-whom-he-met-through-coaching.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummzATxqXtPTRWoSgki'}"
press_man-charged-with-receiving-stolen-property-of-neighbors-christmas-and-lawn-ornaments.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbummzoQbq2fiPbYciJ7Z'}"
press_orange-county-proposes-new-law-to-keep-registered-sex-offenders-out-of-parks-and-playgrounds.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumn1Q8Vr3uUTo7Fm7en'}"
press_remarks-by-district-attorney-tony-rackauckas-operation-stormfront.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumn2162Rz69is8jebdh'}"
press_newport-coast-resident-is-charged-with-stealing-75-cars-from-his-employer.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumn3SAa7Z4PRGhaBXrF'}"
press_28-year-old-man-to-be-arraigned-for-arson-by-igniting-a-marked-ocsd-patrol-vehicle-on-fire-in-santa-ana-parking-lo.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumn48q5zxs8PCSgsWJE'}"
press_school-bus-driver-charged-for-injuring-students-after-passing-out-behind-the-wheel-and-crashing-into-trees.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011Cbumn4rEpqdoJfW7BhKRC'}"
press_ocda-issues-officer-involved-shooting-report-4.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumnTtaYw2ju4bqgrr5k'}"
press_man-charged-with-murdering-84-year-old-after-raping-torturing-and-stabbing-her-with-intention-of-stealing-her-car.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumnV712cZLxhuvsRzgP'}"
press_san-diego-gang-member-to-face-trial-for-crime-spree-involving-two-orange-county-jewelry-store-robberies.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumnViTpLmJBNugMLEhr'}"
press_driver-under-the-influence-of-methamphetamine-sentenced-to-prison-for-killing-one-and-injuring-another-in-90-mph-c.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumnWKvUCZdZbC1grgSx'}"
press_father-sentenced-to-21-years-to-life-for-sexually-assaulting-and-physically-abusing-his-4-week-old-baby-boy.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumnWuA1GL93vheytyHA'}"
press_drunken-driver-sentenced-to-three-years-in-state-prison-for-crashing-into-orange-police-officer-who-was-standing-b.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumnXYbe5gz2Lt888fRJ'}"
press_drunken-driver-charged-with-killing-teen-by-causing-crash-that-knocked-victim-over-freeway-guardrail.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumnY7pn2WWqT3gfE6Au'}"
press_two-men-sentenced-for-provocative-act-murder-of-two-accomplices-shot-by-store-owner-in-botched-jewelry-store-attem.txt,orange_ca,ERROR,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-api-key'}, 'request_id': 'req_011CbumnYiJ5XMDb2LSxTQro'}"
